fwhm	896.7896389624932-20°C	896.7896389624932-30°C	896.7896389624932-40°C	896.7896389624932-50°C	896.7896389624932-60°C	896.7896389624932-70°C
1.431679239000000052e+04	1.020411912329840382e-02	1.091501260672382220e-02	1.229041644609509334e-02	1.300904004956684144e-02	1.783665129466437821e-02	2.673518704760255091e-02
1.431159132999999929e+04	1.003999398494773675e-02	1.074291108223180552e-02	1.210348652731555938e-02	1.281465852225615980e-02	1.759662692013651969e-02	2.642644434958478505e-02
1.430639420000000064e+04	9.878257521142101358e-03	1.057325967300800328e-02	1.191911327514685870e-02	1.262288348496366092e-02	1.735946374280617974e-02	2.612079134755475318e-02
1.430120102000000043e+04	9.718880849705856945e-03	1.040602958635665314e-02	1.173726818089831578e-02	1.243368662692228427e-02	1.712513532793700707e-02	2.581820611425867523e-02
1.429601178000000073e+04	9.561834409155171507e-03	1.024119129199422759e-02	1.155792188989966315e-02	1.224703873691446523e-02	1.689361400835398194e-02	2.551866500011741937e-02
1.429082646999999997e+04	9.407088911496309935e-03	1.007871552124418348e-02	1.138104528689030427e-02	1.206291083194928511e-02	1.666487227790453343e-02	2.522214442430346926e-02
1.428564508999999998e+04	9.254615633912737296e-03	9.918573573697650123e-03	1.120660983056083818e-02	1.188127450583686268e-02	1.643888322629515064e-02	2.492862144047987977e-02
1.428046764000000076e+04	9.104386109641459876e-03	9.760736993137472325e-03	1.103458720162221914e-02	1.170210156323247055e-02	1.621562008686339845e-02	2.463807315363981953e-02
1.427529409999999916e+04	8.956371559666666607e-03	9.605176970393224101e-03	1.086494865180195196e-02	1.152536334144857975e-02	1.599505539026191761e-02	2.435047561573736724e-02
1.427012448000000040e+04	8.810544332897858599e-03	9.451865856935127291e-03	1.069766665434897755e-02	1.135103242996938003e-02	1.577716310952016407e-02	2.406580662031038848e-02
1.426495876999999928e+04	8.666876465078111880e-03	9.300775650809686365e-03	1.053271325381639235e-02	1.117908095157422489e-02	1.556191651735607667e-02	2.378404291171468815e-02
1.425979696999999942e+04	8.525340534686624144e-03	9.151878896461570351e-03	1.037006104780236783e-02	1.100948158537738697e-02	1.534928946398846604e-02	2.350516185217526796e-02
1.425463906999999926e+04	8.385909106069068877e-03	9.005148099345295157e-03	1.020968254826286510e-02	1.084220690122036923e-02	1.513925554477603928e-02	2.322914033266246930e-02
1.424948507000000063e+04	8.248555277265416652e-03	8.860556302489951824e-03	1.005155081174551046e-02	1.067723001699636028e-02	1.493178892512214175e-02	2.295595585526607335e-02
1.424433496000000014e+04	8.113252138635415264e-03	8.718076517036368531e-03	9.895638817377989949e-03	1.051452395007087051e-02	1.472686352696473550e-02	2.268558546459952668e-02
1.423918873999999960e+04	7.979973305198798106e-03	8.577682282877488462e-03	9.741920080417919986e-03	1.035406225756550086e-02	1.452445383480399817e-02	2.241800680961863329e-02
1.423404639999999927e+04	7.848692390390023255e-03	8.439347114755380366e-03	9.590368046553235382e-03	1.019581840444527300e-02	1.432453410070255034e-02	2.215319709526828579e-02
1.422890795000000071e+04	7.719383773124081048e-03	8.303045310745493790e-03	9.440956977950745038e-03	1.003976668882087218e-02	1.412707951381187918e-02	2.189113463156990708e-02
1.422377337000000080e+04	7.592021329640162401e-03	8.168750615990354874e-03	9.293660489315732492e-03	9.885880713335810227e-03	1.393206426857191392e-02	2.163179627281126491e-02
1.421864265999999952e+04	7.466579699946245159e-03	8.036437557669856915e-03	9.148453011256704737e-03	9.734134913541003450e-03	1.373946349799601112e-02	2.137515998144638718e-02
1.421351582000000053e+04	7.343033772864599254e-03	7.906080902707836658e-03	9.005309196753911311e-03	9.584503938414012589e-03	1.354925249247988274e-02	2.112120379485897884e-02
1.420839284000000043e+04	7.221358449511092181e-03	7.777655408333083997e-03	8.864203647417774959e-03	9.436962364265206668e-03	1.336140633611985519e-02	2.086990533884767324e-02
1.420327371999999923e+04	7.101529124317077120e-03	7.651136329871895646e-03	8.725111471515957159e-03	9.291485278236788145e-03	1.317590064936746165e-02	2.062124281976539936e-02
1.419815846000000056e+04	6.983521437960816397e-03	7.526499160433095491e-03	8.588007998780001345e-03	9.148047980484687661e-03	1.299271121218774708e-02	2.037519452342933038e-02
1.419304703999999947e+04	6.867310825129489642e-03	7.403719153271690924e-03	8.452868254944009146e-03	9.006625434387384443e-03	1.281181326113239004e-02	2.013173786871155085e-02
1.418793946999999935e+04	6.752873658527574000e-03	7.282772530524751591e-03	8.319668292202186607e-03	8.867193658850374208e-03	1.263318326984714038e-02	1.989085180206855499e-02
1.418283574000000044e+04	6.640186102664306922e-03	7.163635272661851225e-03	8.188383857620992051e-03	8.729728335194609015e-03	1.245679716944391585e-02	1.965251440555454074e-02
1.417773584999999912e+04	6.529224793243150991e-03	7.046283836570656038e-03	8.058991184009252004e-03	8.594205635016101061e-03	1.228263140864153773e-02	1.941670432470236907e-02
1.417263978999999927e+04	6.419966394347722052e-03	6.930694687658639497e-03	7.931466474753057910e-03	8.460601680958589749e-03	1.211066226285568634e-02	1.918339983568938256e-02
1.416754756000000089e+04	6.312388032434242298e-03	6.816844759094065238e-03	7.805786410609834650e-03	8.328893077704940112e-03	1.194086651756394793e-02	1.895257977128502955e-02
1.416245915000000059e+04	6.206466866256382491e-03	6.704710997071356912e-03	7.681927648459647810e-03	8.199056387026035925e-03	1.177322079361474254e-02	1.872422260629119997e-02
1.415737456000000020e+04	6.102180508171751658e-03	6.594270806934220998e-03	7.559867314217322797e-03	8.071068644525395547e-03	1.160770221438219701e-02	1.849830736521218544e-02
1.415229378999999972e+04	5.999506807074202544e-03	6.485501823815228994e-03	7.439582750279631097e-03	7.944907095265667935e-03	1.144428806667770714e-02	1.827481316337206327e-02
1.414721681999999964e+04	5.898423452030683578e-03	6.378381492778325765e-03	7.321051051222994890e-03	7.820548706756079091e-03	1.128295516938450718e-02	1.805371834149218160e-02
1.414214366999999947e+04	5.798909168576603726e-03	6.272888336744063091e-03	7.204250467093602228e-03	7.697971641344314095e-03	1.112368178411808628e-02	1.783500308400369147e-02
1.413707430999999997e+04	5.700941932746170400e-03	6.169000063941723448e-03	7.089158309351099342e-03	7.577153059245473644e-03	1.096644476484293605e-02	1.761864551146887989e-02
1.413200876000000062e+04	5.604500931500987562e-03	6.066695646366972519e-03	6.975753252525462682e-03	7.458071534211621265e-03	1.081122269768166819e-02	1.740462599291103807e-02
1.412694699000000037e+04	5.509564628577752129e-03	5.965953268999564345e-03	6.864013062726838019e-03	7.340704669226697475e-03	1.065799279900394789e-02	1.719292287854252976e-02
1.412188902000000053e+04	5.416112667144834872e-03	5.866752348382590389e-03	6.753916835669818500e-03	7.225031446737316225e-03	1.050673397990094758e-02	1.698351672579778357e-02
1.411683482999999978e+04	5.324124173234082852e-03	5.769071732726151203e-03	6.645443001064349139e-03	7.111030132918646531e-03	1.035742411234104841e-02	1.677638652528534724e-02
1.411178442999999970e+04	5.233579054793796592e-03	5.672891080951741188e-03	6.538570853210581672e-03	6.998679885820596400e-03	1.021004213181941900e-02	1.657151261039314927e-02
1.410673780000000079e+04	5.144456908062032194e-03	5.578189701654985740e-03	6.433279262122948428e-03	6.887959401014264252e-03	1.006456626461788018e-02	1.636887419900388135e-02
1.410169493999999941e+04	5.056737919264002110e-03	5.484947511016153437e-03	6.329547738041081846e-03	6.778848030700846891e-03	9.920975495741168881e-03	1.616845143287315781e-02
1.409665584999999919e+04	4.970402496529277396e-03	5.393144642250552977e-03	6.227355998273147696e-03	6.671325328731910267e-03	9.779248974482339374e-03	1.597022455466088134e-02
1.409162053000000014e+04	4.885431268543907572e-03	5.302761444419860741e-03	6.126683966292531189e-03	6.565371049843994784e-03	9.639366014412672351e-03	1.577417390875021988e-02
1.408658895999999913e+04	4.801804753302071557e-03	5.213778130149637237e-03	6.027511379418366670e-03	6.460964736760756166e-03	9.501305547957101388e-03	1.558027917529741443e-02
1.408156115999999929e+04	4.719504356356387341e-03	5.126175838013050622e-03	5.929818973162343139e-03	6.358086967173283074e-03	9.365047775929205912e-03	1.538852168699193605e-02
1.407653709999999955e+04	4.638510879654355636e-03	5.039935045953236603e-03	5.833586713121435147e-03	6.256717492370205552e-03	9.230571706161655107e-03	1.519888097127506700e-02
1.407151678999999967e+04	4.558805999509755319e-03	4.955037144563547574e-03	5.738795549600807233e-03	6.156837085033268694e-03	9.097857600788277627e-03	1.501133819338156677e-02
1.406650021999999990e+04	4.480371285318135791e-03	4.871463392779102133e-03	5.645426253339574409e-03	6.058426313300466735e-03	8.966885353180589768e-03	1.482587387238423066e-02
1.406148739000000023e+04	4.403188680467150229e-03	4.789195430215875508e-03	5.553459987685046770e-03	5.961466143700668019e-03	8.837635289042487796e-03	1.464246901222293444e-02
1.405647830000000067e+04	4.327240338444748348e-03	4.708215102928813879e-03	5.462878114634844157e-03	5.865937737054251720e-03	8.710087896881305372e-03	1.446110472290037391e-02
1.405147293999999965e+04	4.252508473224420049e-03	4.628504304041543109e-03	5.373662016823484849e-03	5.771822260841225592e-03	8.584223577899908683e-03	1.428176186464711304e-02
1.404647129999999925e+04	4.178975515030656715e-03	4.550045139941610341e-03	5.285793283581865024e-03	5.679101085476105128e-03	8.460022908121110630e-03	1.410442141979967832e-02
1.404147338999999920e+04	4.106624395838021774e-03	4.472820235319094687e-03	5.199254053316861718e-03	5.587756145952831564e-03	8.337467125125373052e-03	1.392906519105761333e-02
1.403647919000000002e+04	4.035437818303395756e-03	4.396811953231103028e-03	5.114026140197437675e-03	5.497769020358508722e-03	8.216536893784530740e-03	1.375567403830912916e-02
1.403148870999999963e+04	3.965399122798273814e-03	4.322003320777342665e-03	5.030092071892309710e-03	5.409122025423670696e-03	8.097213777179089120e-03	1.358422998422673111e-02
1.402650194000000010e+04	3.896491567524009748e-03	4.248377260829802431e-03	4.947434228795053769e-03	5.321797308002546717e-03	7.979479017735699453e-03	1.341471446949258663e-02
1.402151886999999988e+04	3.828698618467125340e-03	4.175916901713692432e-03	4.866035191384186602e-03	5.235777211864294824e-03	7.863314030063222465e-03	1.324710905833975487e-02
1.401653951000000052e+04	3.762004213380948543e-03	4.104605859760358279e-03	4.785878058361467922e-03	5.151044614237099140e-03	7.748700857681212369e-03	1.308139610072890993e-02
1.401156384000000071e+04	3.696392085166673794e-03	4.034427516216912250e-03	4.706945634530265710e-03	5.067582067643400592e-03	7.635621014247231421e-03	1.291755705974007712e-02
1.400659187000000020e+04	3.631846563946616608e-03	3.965365875071785208e-03	4.629221395440578923e-03	4.985372819790354591e-03	7.524056864147003407e-03	1.275557450869263185e-02
1.400162358999999924e+04	3.568351910887529455e-03	3.897404850876203409e-03	4.552688687033114474e-03	4.904399967590122866e-03	7.413990478318943991e-03	1.259543047616526121e-02
1.399665898999999990e+04	3.505892586351023760e-03	3.830528555646870673e-03	4.477331048457720668e-03	4.824646798546785263e-03	7.305404096766644761e-03	1.243710711515440270e-02
1.399169807000000037e+04	3.444453370940463773e-03	3.764721428783872510e-03	4.403132359031557662e-03	4.746096946548541799e-03	7.198280342324542454e-03	1.228058701689104491e-02
1.398674083000000064e+04	3.384019233113348766e-03	3.699968095668803268e-03	4.330076679543179950e-03	4.668734224215979889e-03	7.092601994344701656e-03	1.212585288359034272e-02
1.398178725999999915e+04	3.324575208569520782e-03	3.636253238590403825e-03	4.258148106890573444e-03	4.592542469079861564e-03	6.988351779083450815e-03	1.197288722157049783e-02
1.397683735999999953e+04	3.266106642411448213e-03	3.573561856440301762e-03	4.187331067476646532e-03	4.517505854455672668e-03	6.885512795416840783e-03	1.182167296565122053e-02
1.397189112999999998e+04	3.208599062761466943e-03	3.511879129589301398e-03	4.117610165290369779e-03	4.443608728814490462e-03	6.784068296973765760e-03	1.167219316216976284e-02
1.396694856000000073e+04	3.152038065668761897e-03	3.451190296595178786e-03	4.048970042809547400e-03	4.370835468464533656e-03	6.684001490424685415e-03	1.152443067183377655e-02
1.396200964000000022e+04	3.096409434235872574e-03	3.391480782096546048e-03	3.981395525747439060e-03	4.299170631040082763e-03	6.585295746422038451e-03	1.137836848006807018e-02
1.395707438000000002e+04	3.041699356747173174e-03	3.332736431300305138e-03	3.914871889089044030e-03	4.228599237954946966e-03	6.487934990711339243e-03	1.123399027879592484e-02
1.395214276000000064e+04	2.987893866276854216e-03	3.274942908596454455e-03	3.849384176674927691e-03	4.159106052871885777e-03	6.391902710584977665e-03	1.109127899575367004e-02
1.394721478999999999e+04	2.934979504218539204e-03	3.218086410233221735e-03	3.784918008638481386e-03	4.090676438444080208e-03	6.297183137874810127e-03	1.095021854983044794e-02
1.394229046000000017e+04	2.882942768720481250e-03	3.162153072195357344e-03	3.721458911053639185e-03	4.023295645244996839e-03	6.203760268193275751e-03	1.081079239623900824e-02
1.393736976999999933e+04	2.831770439516924105e-03	3.107129319346976087e-03	3.658992711982213437e-03	3.956949232232906052e-03	6.111618443154154950e-03	1.067298439311224756e-02
1.393245269999999982e+04	2.781449263348699259e-03	3.053001527417795700e-03	3.597505158176917284e-03	3.891622659844949476e-03	6.020741786497598412e-03	1.053677795962754994e-02
1.392753926999999931e+04	2.731966567997436146e-03	2.999756683662628369e-03	3.536982665875324644e-03	3.827302087801255723e-03	5.931115314655135973e-03	1.040215774103422919e-02
1.392262946000000011e+04	2.683309441897359024e-03	2.947381504628045733e-03	3.477411318991402434e-03	3.763973310921442991e-03	5.842723457390790361e-03	1.026910739249566051e-02
1.391772328000000016e+04	2.635465441623970496e-03	2.895863197539980290e-03	3.418777734744167431e-03	3.701622679143033810e-03	5.755551340012660631e-03	1.013761150455573176e-02
1.391282070000000022e+04	2.588421900346345259e-03	2.845188716036913586e-03	3.361068217334022782e-03	3.640236197898853807e-03	5.669583528053626607e-03	1.000765371334933450e-02
1.390792173999999977e+04	2.542166799951087793e-03	2.795345699571666516e-03	3.304269827644779403e-03	3.579800665896200329e-03	5.584805619749791394e-03	9.879219105321109320e-03
1.390302639000000090e+04	2.496687993985029740e-03	2.746321636772044300e-03	3.248369431198922571e-03	3.520302662771179411e-03	5.501202830811377335e-03	9.752292081785605277e-03
1.389813464999999997e+04	2.451973591469702295e-03	2.698104279043891073e-03	3.193354169467290272e-03	3.461729050554341724e-03	5.418760697390435227e-03	9.626857422104295042e-03
1.389324649999999929e+04	2.408011680211025792e-03	2.650681342432366968e-03	3.139211120110149082e-03	3.404066612126746289e-03	5.337464568403501447e-03	9.502899512709968646e-03
1.388836195000000043e+04	2.364790778492046729e-03	2.604040994992775845e-03	3.085927853603234999e-03	3.347302644105644605e-03	5.257300441740666089e-03	9.380403621892361224e-03
1.388348099999999977e+04	2.322299466438006599e-03	2.558171459507797407e-03	3.033491980366547196e-03	3.291424474878031688e-03	5.178254287153528576e-03	9.259354871187548339e-03
1.387860362999999961e+04	2.280526306737334051e-03	2.513060927877841088e-03	2.981891052801177028e-03	3.236419360137056389e-03	5.100311897654753214e-03	9.139738005351566094e-03
1.387372984999999971e+04	2.239460274749000869e-03	2.468698025707283597e-03	2.931113096911054650e-03	3.182275049654272481e-03	5.023459692971423383e-03	9.021538625208561091e-03
1.386885964000000058e+04	2.199090242925957027e-03	2.425071255738753522e-03	2.881145976023689707e-03	3.128979109190756745e-03	4.947683759721799822e-03	8.904741715799606092e-03
1.386399301999999989e+04	2.159405565702278082e-03	2.382169629968052069e-03	2.831978114818103996e-03	3.076519692765058208e-03	4.872970949187721383e-03	8.789333337129268814e-03
1.385912996000000021e+04	2.120395335195753711e-03	2.339981865419429354e-03	2.783597578414917159e-03	3.024884560472439980e-03	4.799307481213070312e-03	8.675298472153954513e-03
1.385427047999999922e+04	2.082049195166831360e-03	2.298497264273786488e-03	2.735993081394496543e-03	2.974062155206488259e-03	4.726680478623943894e-03	8.562623398050143303e-03
