Wavenumber	896.7896389624932-30C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-20C	896.7896389624932-50C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-20C	896.7896389624932-60C-896.7896389624932-30C	896.7896389624932-60C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-20C	896.7896389624932-70C-896.7896389624932-30C	896.7896389624932-70C-896.7896389624932-40C	896.7896389624932-70C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-60C
1.934462565000000177e+04	1.603416684599872754e-04	4.877801674849921790e-04	3.274384990250049036e-04	6.677478011386595372e-04	5.074061326786722618e-04	1.799676336536673582e-04	2.021211650302243666e-03	1.860869981842256391e-03	1.533431482817251487e-03	1.353463849163584129e-03	5.106693041004392412e-03	4.946351372544404920e-03	4.618912873519400233e-03	4.438945239865732875e-03	3.085481390702148746e-03
1.933491159999999945e+04	1.652964971423818378e-04	5.024935666628621567e-04	3.371970695204803189e-04	6.876522014042487155e-04	5.223557042618668777e-04	1.851586347413865588e-04	2.076989087673078438e-03	1.911692590530696600e-03	1.574495521010216281e-03	1.389336886268829722e-03	5.231203772462743318e-03	5.065907275320360829e-03	4.728710205799881161e-03	4.543551571058493735e-03	3.154214684789664446e-03
1.932520761000000130e+04	1.703742610317403230e-04	5.175601320850536403e-04	3.471858710533133174e-04	7.080275232184941002e-04	5.376532621867537772e-04	1.904673911334404598e-04	2.133955959027935938e-03	1.963581697996195398e-03	1.616395826942882297e-03	1.425928435809441838e-03	5.357964496138612615e-03	5.187590235106872075e-03	4.840404364053558540e-03	4.649936972920118081e-03	3.224008537110676243e-03
1.931551367000000027e+04	1.755771142778281974e-04	5.329856296855922226e-04	3.574085154077640252e-04	7.288813137434574461e-04	5.533041994656292487e-04	1.958956840578652235e-04	2.192127486933172047e-03	2.016550372655343849e-03	1.659141857247580041e-03	1.463246173189714817e-03	5.486994430602629320e-03	5.311417316324801123e-03	4.954008800917036881e-03	4.758113116859171224e-03	3.294866943669456840e-03
1.930582977000000028e+04	1.809072391528165902e-04	5.487758802813819028e-04	3.678686411285653126e-04	7.502211934167773034e-04	5.693139542639607132e-04	2.014453131353954006e-04	2.251518901580645306e-03	2.070611662427828716e-03	1.702743021299263186e-03	1.501297708163867786e-03	5.618312517334886173e-03	5.437405278182069583e-03	5.069536637053504054e-03	4.868091323918109087e-03	3.366793615754240868e-03
1.929615587999999843e+04	1.863668597453149636e-04	5.649367979607760552e-04	3.785699382154610916e-04	7.720549080978634984e-04	5.856880483525485348e-04	2.071181101370874432e-04	2.312145574258823479e-03	2.125778714513508732e-03	1.747208776298047640e-03	1.540090666160960197e-03	5.751937703821361804e-03	5.565570844076047491e-03	5.187000905860585966e-03	4.979882795723498956e-03	3.439792129562538325e-03
1.928649198999999862e+04	1.919582225226763861e-04	5.814743301397681807e-04	3.895161076170917946e-04	7.943902483424462868e-04	6.024320258197699007e-04	2.129159182026781061e-04	2.374022780352077599e-03	2.182064557829401213e-03	1.792548450212309418e-03	1.579632532009631312e-03	5.887888407498605148e-03	5.695930184975928762e-03	5.306414077358836967e-03	5.093498159156158861e-03	3.513865627146527983e-03
1.927683809000000110e+04	1.976836098067414910e-04	5.983944949303130183e-04	4.007108851235715273e-04	8.172351002117530985e-04	6.195514904050116074e-04	2.188406052814400801e-04	2.437165827731039777e-03	2.239482217924298069e-03	1.838771332800726542e-03	1.619930727519286462e-03	6.026182787666204549e-03	5.828499177859462407e-03	5.427788292735891314e-03	5.208947687454451234e-03	3.589016959935164772e-03
1.926719414999999935e+04	2.035453552986935324e-04	6.157034241529939743e-04	4.121580688543004418e-04	8.405975036136098012e-04	6.370521483149162688e-04	2.248940794606158269e-04	2.501590203061569446e-03	2.298044847762875913e-03	1.885886778908575472e-03	1.660992699447959645e-03	6.166839050135007605e-03	5.963293694836313205e-03	5.551135625982013197e-03	5.326241546521397370e-03	3.665248847073437725e-03
1.925756017000000065e+04	2.095458176607713392e-04	6.334072821980994174e-04	4.238614645373280782e-04	8.644855430532576504e-04	6.549397253924863112e-04	2.310782608551582330e-04	2.567311254404617236e-03	2.357765436743845897e-03	1.933903972206517819e-03	1.702825711351359586e-03	6.309874737228321831e-03	6.100328919567550925e-03	5.676467455030222847e-03	5.445389194175064181e-03	3.742563482823704595e-03
1.924793612999999823e+04	2.156874145341795487e-04	6.515123631234934383e-04	4.358249485893138896e-04	8.889074789836604387e-04	6.732200644494808900e-04	2.373951158601670004e-04	2.634344536670259283e-03	2.418657122136079734e-03	1.982832173546765844e-03	1.745437057686598844e-03	6.455307465677004308e-03	6.239620051142825627e-03	5.803795102553511304e-03	5.566399986693344737e-03	3.820962929006745459e-03
1.923832200999999986e+04	2.219726152606592284e-04	6.700250654062085351e-04	4.480524501455493067e-04	9.138717139653682910e-04	6.918990987047090625e-04	2.438466485591597559e-04	2.702705699178169479e-03	2.480733083917510250e-03	2.032680633771960944e-03	1.788833985212801188e-03	6.603154660535638307e-03	6.381182045274979078e-03	5.933129595129430639e-03	5.689282946570270449e-03	3.900448961357469262e-03
1.922871779999999853e+04	2.284039389983654605e-04	6.889518823958882751e-04	4.605479433975228146e-04	9.393867800606687905e-04	7.109828410623033300e-04	2.504348976647805154e-04	2.772410431400805595e-03	2.544006492402440135e-03	2.083458549004917320e-03	1.833023651340136805e-03	6.753433417906115621e-03	6.525029478907750161e-03	6.064481535510228213e-03	5.814046637845447264e-03	3.981022986505310460e-03
1.921912349000000177e+04	2.349839662241890066e-04	7.082994318512881443e-04	4.733154656270991377e-04	9.654613789190982787e-04	7.304774126949092720e-04	2.571619470678101343e-04	2.843474551533989401e-03	2.608490585309800394e-03	2.135175119682701256e-03	1.878013172614891122e-03	6.906160675264491622e-03	6.671176709040303049e-03	6.197861243413203478e-03	5.940699296345393343e-03	4.062686123730502655e-03
1.920953904999999941e+04	2.417153588139004522e-04	7.280745101812891376e-04	4.863591513673886854e-04	9.921044550746925018e-04	7.503890962607920496e-04	2.640299448934033642e-04	2.915914182560012599e-03	2.674198823746112147e-03	2.187839672378723462e-03	1.923809727485320097e-03	7.061353564232784874e-03	6.819638205418884422e-03	6.333279054051495736e-03	6.069249109158092806e-03	4.145439381672772275e-03
1.919996446999999898e+04	2.486008390499435360e-04	7.482840255449169781e-04	4.996831864949734421e-04	1.019325105974205718e-03	7.707242669242621823e-04	2.710410804292887402e-04	2.989745481938891822e-03	2.741144642888948286e-03	2.241461456393974844e-03	1.970420375964686104e-03	7.219028803340002756e-03	6.970427964290058787e-03	6.470744777795085778e-03	6.199703697365797038e-03	4.229283321401110934e-03
1.919039975000000049e+04	2.556432024064690320e-04	7.689350299456554350e-04	5.132918275391864030e-04	1.047132625437538229e-03	7.914894230310691968e-04	2.781975954918827938e-04	3.064984734222286466e-03	2.809341531815817434e-03	2.296049704276631031e-03	2.017852108784748237e-03	7.379202872033493663e-03	7.123559669627023763e-03	6.610267842087838228e-03	6.332070246595955000e-03	4.314218137811206763e-03
1.918084485000000132e+04	2.628453624180216407e-04	7.900348447147033555e-04	5.271894822966817148e-04	1.075536672737717730e-03	8.126913103196960891e-04	2.855018280230143743e-04	3.141648779357014611e-03	2.878803416938992971e-03	2.351613934642311256e-03	2.066112106619296881e-03	7.541892891066876228e-03	7.279047528648854154e-03	6.751858046352172439e-03	6.466356218329158065e-03	4.400244111709861183e-03
1.917129977000000144e+04	2.702103000691248244e-04	8.115909055462912185e-04	5.413806054771663941e-04	1.104547064016419763e-03	8.343367639472949390e-04	2.929561584701285450e-04	3.219754417377394817e-03	2.949544117308269993e-03	2.408163511831103599e-03	2.115207353360975054e-03	7.707115322582462104e-03	7.436905022513337279e-03	6.895524417036171319e-03	6.602568258566042340e-03	4.487360905205067287e-03
1.916176449000000139e+04	2.777411171320867678e-04	8.336109117865245742e-04	5.558697946544378064e-04	1.134173973328100882e-03	8.564328561960141140e-04	3.005630615415763075e-04	3.299318918915920655e-03	3.021577801783833887e-03	2.465708007129396081e-03	2.165144945587819773e-03	7.874887021243056479e-03	7.597145904110969711e-03	7.041276109456531471e-03	6.740713047914955597e-03	4.575568102327135823e-03
1.915223900000000140e+04	2.854410231638787945e-04	8.561027807077541650e-04	5.706617575438753705e-04	1.164427871063810922e-03	8.789868478999321270e-04	3.083250903560567566e-04	3.380359823641777058e-03	3.094918800477898264e-03	2.524257042934022893e-03	2.215931952577966137e-03	8.045224769340636461e-03	7.759783746176758534e-03	7.189121988632882730e-03	6.880796898276825974e-03	4.664864945698859837e-03
1.914272327999999834e+04	2.933133617802298129e-04	8.790747161354370634e-04	5.857613543552072505e-04	1.195319616205612820e-03	9.020062544253830070e-04	3.162449000701757565e-04	3.462895150363659580e-03	3.169581788583429767e-03	2.583820434228222516e-03	2.267575534158046760e-03	8.218145680132394465e-03	7.924832318352165519e-03	7.339070963996958269e-03	7.022826063926782512e-03	4.755250529768735752e-03
1.913321731999999975e+04	3.013616057593875193e-04	9.025351853442294299e-04	6.011735795848419106e-04	1.226860425101298103e-03	9.254988193419105835e-04	3.243252397570686729e-04	3.546943273346450393e-03	3.245581667587062874e-03	2.644408088002220963e-03	2.320082848245152291e-03	8.393666895720245519e-03	8.092305289960858433e-03	7.491131710376016523e-03	7.166806470618947850e-03	4.846723622373795559e-03
1.912372109999999884e+04	3.095893857066709005e-04	9.264929932583532840e-04	6.169036075516823835e-04	1.259061971020912669e-03	9.494725853142417689e-04	3.325689777625593854e-04	3.632523145728420999e-03	3.322933760021750099e-03	2.706030152470067715e-03	2.373461174707508330e-03	8.571806010341334950e-03	8.262216624634664483e-03	7.645313017082981666e-03	7.312744039320422280e-03	4.939282864612913951e-03
1.911423460999999952e+04	3.180004861053843841e-04	9.509572608313423062e-04	6.329567747259579220e-04	1.291936354779996653e-03	9.739358686746122686e-04	3.409790939486543465e-04	3.719654176107561015e-03	3.401653690002176631e-03	2.768696915276218709e-03	2.427717821327564363e-03	8.752580765251202072e-03	8.434580279145816387e-03	7.801623504419858898e-03	7.460644410471204552e-03	5.032926589143640189e-03
1.910475782999999865e+04	3.265988765509719900e-04	9.759375051813646944e-04	6.493386286303927044e-04	1.325496212044344983e-03	9.988973354933729926e-04	3.495587068629802882e-04	3.808356465885651392e-03	3.481757589334679402e-03	2.832418960704286698e-03	2.482860253841306410e-03	8.936009492615751976e-03	8.609410616064780419e-03	7.960071987434386848e-03	7.610513280571407427e-03	5.127653026730101017e-03
1.909529074000000037e+04	3.353887182524859650e-04	1.001443646883109877e-03	6.660549286306239117e-04	1.359754722599647130e-03	1.024366004347161165e-03	3.583110757165372529e-04	3.898650782618251487e-03	3.563262064365765522e-03	2.897207135735141610e-03	2.538896060018604357e-03	9.122111005720067237e-03	8.786722287467581272e-03	8.120667358836958227e-03	7.762356283120420107e-03	5.223460223101815750e-03
1.908583334000000104e+04	3.443743606645036266e-04	1.027485988040261009e-03	6.831116273757573826e-04	1.394725580312263392e-03	1.050351219647759765e-03	3.672395922720023825e-04	3.990558428570586957e-03	3.646184067906083764e-03	2.963072440530326382e-03	2.595832848258323999e-03	9.310904274705775543e-03	8.966529914041272351e-03	8.283418286665514968e-03	7.916178694393512585e-03	5.320345846135188586e-03
1.907638560000000143e+04	3.535604052921259739e-04	1.054075384262942016e-03	7.005149789708160421e-04	1.430423223353816890e-03	1.076862818061690916e-03	3.763478390908748736e-04	4.084101790584162076e-03	3.730541385292036535e-03	3.030026406321220493e-03	2.653678567230345620e-03	9.502409499705887636e-03	9.148849094413762095e-03	8.448334115442945186e-03	8.071986276352071180e-03	5.418307709121725560e-03
1.906694752000000153e+04	3.629516665557847716e-04	1.081223117351995389e-03	7.182714507962106171e-04	1.466862662355384282e-03	1.103910995799599511e-03	3.856395450033888936e-04	4.179303829335196535e-03	3.816352162779411764e-03	3.098080711983201146e-03	2.712441166979812253e-03	9.696647000424992585e-03	9.333695333869207814e-03	8.615423883072997197e-03	8.229784338069607436e-03	5.517343171089796050e-03
1.905751907999999821e+04	3.725532388131084713e-04	1.108941074641884260e-03	7.363878358287757886e-04	1.504059720177836935e-03	1.131506481364728464e-03	3.951186455359526756e-04	4.276188646224747536e-03	3.903635407411639065e-03	3.167247571582863276e-03	2.772128926046910601e-03	9.893638314162810088e-03	9.521085075349700749e-03	8.784697239520924961e-03	8.389578593984974020e-03	5.617449667938062552e-03
1.904810024999999951e+04	3.823705082170976779e-04	1.137241767373644435e-03	7.548712591565467575e-04	1.542031055326538620e-03	1.159660547109440942e-03	4.047892879528941848e-04	4.374781477082405161e-03	3.992410968865307483e-03	3.237539709708760725e-03	2.832750421755866541e-03	1.009340611050371997e-02	9.711035602286621424e-03	8.956164343130075534e-03	8.551375055177180481e-03	5.718624633421313941e-03
1.903869104000000152e+04	3.924091212197970344e-04	1.166138223578157447e-03	7.737291023583604127e-04	1.580794016908477172e-03	1.188384895688680137e-03	4.146557933303197246e-04	4.475108248605608532e-03	4.082699127385811498e-03	3.308970025027451085e-03	2.894314231697131361e-03	1.029597322491615508e-02	9.903564103696357174e-03	9.129835001337998496e-03	8.715179208007677036e-03	5.820864976310546543e-03
1.902929142000000138e+04	4.026750903004224294e-04	1.195644275455597615e-03	7.929691851551751852e-04	1.620367028674868197e-03	1.217691938374445768e-03	4.247227532192705823e-04	4.577196504330029517e-03	4.174521414029607087e-03	3.381552228874431902e-03	2.956829475655161320e-03	1.050136446215510326e-02	1.009868937185467996e-02	9.305720186699506513e-03	8.880997433480235931e-03	5.924167957825073744e-03
1.901990137999999934e+04	4.131747546862766726e-04	1.225774427758039714e-03	8.125996730717630415e-04	1.660769410691756084e-03	1.247594656005479412e-03	4.349949829337163704e-04	4.681074867189140287e-03	4.267900112502863615e-03	3.455300439431100573e-03	3.020305456497384203e-03	1.070960543185507825e-02	1.029643067716880245e-02	9.483831004097038539e-03	9.048836021163322169e-03	6.028530564665937966e-03
1.901052089999999953e+04	4.239148371987192659e-04	1.256544002002633366e-03	8.326291648039141000e-04	1.702021570835800246e-03	1.278106733637080980e-03	4.454775688331668801e-04	4.786773457079667761e-03	4.362858619880948495e-03	3.530229455077034395e-03	3.084751886243867515e-03	1.092072331212363967e-02	1.049680847492491867e-02	9.664179310121005437e-03	9.218701741287839424e-03	6.133949855043971042e-03
1.900114996999999858e+04	4.349024477610036535e-04	1.287969126314678255e-03	8.530666785536746011e-04	1.744144989014356946e-03	1.309242541253353292e-03	4.561758626996786914e-04	4.894323770091374252e-03	4.459421322330370599e-03	3.606354643776695998e-03	3.150178781077017307e-03	1.113474652651465224e-02	1.069984407875364946e-02	9.846777400199974856e-03	9.390601537500296164e-03	6.240422756423278858e-03
1.899178858000000037e+04	4.461451212238957270e-04	1.320066822755265774e-03	8.739217015313700473e-04	1.787162331870352505e-03	1.341017210646456778e-03	4.670955091150867308e-04	5.003758890294670095e-03	4.557613769070774368e-03	3.683692067539404320e-03	3.216596558424317590e-03	1.135170508566512269e-02	1.090555996444122697e-02	1.003163826290985605e-02	9.564542753794770188e-03	6.347946195370452599e-03
1.898243671000000177e+04	4.576508580352075389e-04	1.352855101354528966e-03	8.952042433193214271e-04	1.831097576167807321e-03	1.373446718132599782e-03	4.782424748132783551e-04	5.115113717794837582e-03	4.657462859759630043e-03	3.762258616440308616e-03	3.284016141627030261e-03	1.157163095310489651e-02	1.111398009506969070e-02	1.021877585175036754e-02	9.740533376937090052e-03	6.456517235310059791e-03
1.897309433999999965e+04	4.694281424119720048e-04	1.386352988720803564e-03	9.169248463088315593e-04	1.875976044213506673e-03	1.406547901801534668e-03	4.896230554927031089e-04	5.228424968950131681e-03	4.758996826538159676e-03	3.842071980229328117e-03	3.352448924736625008e-03	1.179455795514562644e-02	1.132512981273365443e-02	1.040820496642482287e-02	9.918581910932118897e-03	6.566132986195493890e-03
1.896376147000000128e+04	4.814859468383865873e-04	1.420580517135495296e-03	9.390945702971087092e-04	1.921824386113520425e-03	1.440338439275133837e-03	5.012438689780251283e-04	5.343731042270176076e-03	4.862245095431789489e-03	3.923150525134680780e-03	3.421906656156655652e-03	1.202052143016210488e-02	1.153903548332371742e-02	1.059994091302660958e-02	1.009869704404858445e-02	6.676790387891928802e-03
1.895443807000000015e+04	4.938338276243067065e-04	1.455558971169662943e-03	9.617251435453562369e-04	1.968670906699080889e-03	1.474837079074774182e-03	5.131119355294179452e-04	5.461072748726996176e-03	4.967238921102689470e-03	4.005513777557333233e-03	3.492401842027915287e-03	1.224955957064212918e-02	1.175572574301782247e-02	1.079400059947246623e-02	1.028088866394304829e-02	6.788486821915133002e-03
1.894512413000000015e+04	5.064818939637255601e-04	1.491310773745999595e-03	9.848288797822740345e-04	2.016545409132517591e-03	1.510063515168792031e-03	5.252346353865179965e-04	5.580492820912719143e-03	5.074010926948993583e-03	4.089182047166719548e-03	3.563947411780201552e-03	1.248171236471986613e-02	1.197523047075614057e-02	1.099040159097386740e-02	1.046516695558734854e-02	6.901219543807146986e-03
1.893581965000000127e+04	5.194408526181630570e-04	1.527859586502791113e-03	1.008418733884628056e-03	2.065479325327170858e-03	1.546038472709007801e-03	5.376197388243797448e-04	5.702036145164822607e-03	5.182595292546659550e-03	4.174176558662031494e-03	3.636556819837651749e-03	1.271702196100247748e-02	1.219758110838431442e-02	1.118916237449968550e-02	1.065154263567530575e-02	7.014985815837654001e-03
1.892652459000000090e+04	5.327221133477957893e-04	1.565230579487066759e-03	1.032508466139270970e-03	2.115506072648499700e-03	1.582783959300703910e-03	5.502754931614329409e-04	5.825750546792839504e-03	5.293028433445043715e-03	4.260519967305772746e-03	3.710244474144339805e-03	1.295553409031263183e-02	1.242281197696483604e-02	1.139030351082556507e-02	1.084002801766413213e-02	7.129783543519792322e-03
1.891723895999999877e+04	5.463376985691738991e-04	1.603450148083236833e-03	1.057112449514062934e-03	2.166660670236734108e-03	1.620322971667560209e-03	5.632105221534972755e-04	5.951685736373561915e-03	5.405348037804388016e-03	4.348235588290325082e-03	3.785025066136827807e-03	1.319729593034132953e-02	1.265095823177215389e-02	1.159384578225809183e-02	1.103063526010459455e-02	7.245610193967766746e-03
