peakcenter	17269.041071847205-20°C	17254.243167289234-30°C	17248.118550349533-40°C	17233.344376234996-50°C	17222.547452456358-60°C	17199.639830854983-70°C
1.628652363999999943e+04	3.421114964166624972e-01	3.438363227652976306e-01	3.446260508984024806e-01	3.466917495452866982e-01	3.483695029910900964e-01	3.524321459931031297e-01
1.627972060000000056e+04	3.400762358207252700e-01	3.416986039054428215e-01	3.424440121356577271e-01	3.443983007208351044e-01	3.459904472905554473e-01	3.498595312801726642e-01
1.627292345000000023e+04	3.380725433118602075e-01	3.395956390217963472e-01	3.402980696102670399e-01	3.421442335989255956e-01	3.436532131410550139e-01	3.473339974008132214e-01
1.626613220999999976e+04	3.360990617090606203e-01	3.375260222364573348e-01	3.381867985973492363e-01	3.399280817018439649e-01	3.413563071514307823e-01	3.448540054658764675e-01
1.625934684999999990e+04	3.341544512058459149e-01	3.354883626088398518e-01	3.361087881809852740e-01	3.377483893390446079e-01	3.390982442344979142e-01	3.424180188259112190e-01
1.625256735999999910e+04	3.322374104637736414e-01	3.334813064240416125e-01	3.340626640596269792e-01	3.356037357124102560e-01	3.368775727106110840e-01	3.400245304283240344e-01
1.624579375000000073e+04	3.303466765858014131e-01	3.315035372868650465e-01	3.320470886927844867e-01	3.334927351961975428e-01	3.346928746902181340e-01	3.376720634305063751e-01
1.623902599999999984e+04	3.284810113698388157e-01	3.295537618812612313e-01	3.300607468458600646e-01	3.314140223399434926e-01	3.325427506573876979e-01	3.353591548240633102e-01
1.623226410000000033e+04	3.266392128755603030e-01	3.276307222251992890e-01	3.281023581437447212e-01	3.293662651754506454e-01	3.304258333574285333e-01	3.330843706385111513e-01
1.622550806000000011e+04	3.248201180854765058e-01	3.257331985716405698e-01	3.261706800766303593e-01	3.273481684885171106e-01	3.283407912746262314e-01	3.308463098879283470e-01
1.621875784999999996e+04	3.230225868134071199e-01	3.238599927574163373e-01	3.242644911054882173e-01	3.253584563090702875e-01	3.262863106455664575e-01	3.286435854920872757e-01
1.621201346999999987e+04	3.212455206582805478e-01	3.220099481144764741e-01	3.223826109905719162e-01	3.233958932959791199e-01	3.242611176621489899e-01	3.264748483474783636e-01
1.620527492999999959e+04	3.194878573654384990e-01	3.201819436965701038e-01	3.205238949603394505e-01	3.214592787617804315e-01	3.222639723858804484e-01	3.243387809911658093e-01
1.619854219000000012e+04	3.177485552073342490e-01	3.183748781721610355e-01	3.186872173917670859e-01	3.195474298145105641e-01	3.202936514714051497e-01	3.222340793628273858e-01
1.619181526999999915e+04	3.160266214802347484e-01	3.165876995770751656e-01	3.168715021121231157e-01	3.176592130540624170e-01	3.183489809476033883e-01	3.201594880768997564e-01
1.618509415000000081e+04	3.143210863626860752e-01	3.148193782589205347e-01	3.150756949449067812e-01	3.157935161087799814e-01	3.164288069706018836e-01	3.181137693776565079e-01
1.617837881999999991e+04	3.126310156627325476e-01	3.130689202420325890e-01	3.132987773455042646e-01	3.139492619601269019e-01	3.145320106855314934e-01	3.160957192370683067e-01
1.617166928999999982e+04	3.109555129245714089e-01	3.113353695008261313e-01	3.115397687486752276e-01	3.121254114814303038e-01	3.126575109164226873e-01	3.141041703976597543e-01
1.616496552999999949e+04	3.092937041176024304e-01	3.096177922206029276e-01	3.097977106424883997e-01	3.103209470381024793e-01	3.108042473979857334e-01	3.121379747560301121e-01
1.615826754000000074e+04	3.076447548155569200e-01	3.079152946792745871e-01	3.080716847590939111e-01	3.085348914677922272e-01	3.089712003739224500e-01	3.101960243928837402e-01
1.615157531999999992e+04	3.060078622431739448e-01	3.062270151029523602e-01	3.063608048477430290e-01	3.067662996460827629e-01	3.071573820030050750e-01	3.082772426157742718e-01
1.614488885999999911e+04	3.043822524469516067e-01	3.045521208431186677e-01	3.046642138557863477e-01	3.050142556797243443e-01	3.053618335637049985e-01	3.063805811941981982e-01
1.613820815000000039e+04	3.027671823368730530e-01	3.028898105758440762e-01	3.029810861982133452e-01	3.032778753583629805e-01	3.035836280506613027e-01	3.045050232965209602e-01
1.613153318000000036e+04	3.011619392136108408e-01	3.012393138966380501e-01	3.013106273834660898e-01	3.015563058624111115e-01	3.018218699492036805e-01	3.026495834249491867e-01
1.612486393999999927e+04	2.995658402714374557e-01	2.995998908861373100e-01	2.996520736080088287e-01	2.998487254345112429e-01	3.000756949695861930e-01	3.008133073017554282e-01
1.611820044000000053e+04	2.979782368341282739e-01	2.979708365257693892e-01	2.980046962526739507e-01	2.981543480858764861e-01	2.983442749212347755e-01	2.989952771421051647e-01
1.611154264999999941e+04	2.963984995137445844e-01	2.963514655343303938e-01	2.963677865780827148e-01	2.964724079327941131e-01	2.966268017689115966e-01	2.971945950612240317e-01
1.610489057999999932e+04	2.948260367182199415e-01	2.947411314226136558e-01	2.947406750223762750e-01	2.948021791211516973e-01	2.949225080538508958e-01	2.954104046633884706e-01
1.609824421000000075e+04	2.932602774445833838e-01	2.931392089079530860e-01	2.931227134495769104e-01	2.931429576515874325e-01	2.932306483878177605e-01	2.936418717681920643e-01
1.609160354999999981e+04	2.917006848827899401e-01	2.915451079009073743e-01	2.915132893071997744e-01	2.914940759796843528e-01	2.915505144056805276e-01	2.918882001967434969e-01
1.608496857000000091e+04	2.901467393445105736e-01	2.899582560958975375e-01	2.899118080681941101e-01	2.898548850786322739e-01	2.898814165306993762e-01	2.901486128453720781e-01
1.607833928000000014e+04	2.885979564465429026e-01	2.883781176034974636e-01	2.883177120639073276e-01	2.882247737923283593e-01	2.882227037424275884e-01	2.884223724371403619e-01
1.607171565999999984e+04	2.870538700830345125e-01	2.868041755986843189e-01	2.867304629897438062e-01	2.866031509770805563e-01	2.865737454328050049e-01	2.867087627130165406e-01
1.606509771000000001e+04	2.855140435004610566e-01	2.852359436639831380e-01	2.851495533689823447e-01	2.849894572801008885e-01	2.849339434372984425e-01	2.850071010669326665e-01
1.605848543000000063e+04	2.839780639848494270e-01	2.836729603981397174e-01	2.835745011279490191e-01	2.833831596318898138e-01	2.833027264646651444e-01	2.833167328363063175e-01
1.605187880000000041e+04	2.824455375984445404e-01	2.821147840968676879e-01	2.820048442530566635e-01	2.817837458451666333e-01	2.816795446522724067e-01	2.816370257612860195e-01
1.604527781999999934e+04	2.809160978373920758e-01	2.805610015900562026e-01	2.804401497096374318e-01	2.801907337485034510e-01	2.800638788740155705e-01	2.799673797145784682e-01
1.603868247999999949e+04	2.793893980292259660e-01	2.790112205309928650e-01	2.788800056841643227e-01	2.786036633103463056e-01	2.784552327730565602e-01	2.783072185258049225e-01
1.603209276999999929e+04	2.778651130211997611e-01	2.774650711369214817e-01	2.773240233495441465e-01	2.770220984718458346e-01	2.768531346515389902e-01	2.766559920146910989e-01
1.602550869000000057e+04	2.763429408566346335e-01	2.759222079037130237e-01	2.757718385984480602e-01	2.754456289322731455e-01	2.752571393008712008e-01	2.750131779372596008e-01
1.601893022000000019e+04	2.748225952067379074e-01	2.743823019479481040e-01	2.742231043463652096e-01	2.738738623538712336e-01	2.736668201306337589e-01	2.733782739410746676e-01
1.601235736999999972e+04	2.733038163003480570e-01	2.728450520927844236e-01	2.726775016892516446e-01	2.723064357100838939e-01	2.720817806731654631e-01	2.717508094535569518e-01
1.600579011999999966e+04	2.717863564327032133e-01	2.713101701991981196e-01	2.711347251560337068e-01	2.707430003360787873e-01	2.705016394743978148e-01	2.701303301975363502e-01
1.599922847000000002e+04	2.702699909012754032e-01	2.697773922453836626e-01	2.695944938542496061e-01	2.691832332507483883e-01	2.689260415610418842e-01	2.685164100162321099e-01
1.599267240999999922e+04	2.687545104601506973e-01	2.682464706945461574e-01	2.680565438000522271e-01	2.676268293913638407e-01	2.673546506012685064e-01	2.669086428641962994e-01
1.598612194000000090e+04	2.672397253362842617e-01	2.667171785565485287e-01	2.665206320018493891e-01	2.660735057582336860e-01	2.657871531017911293e-01	2.653066471397583226e-01
1.597957703000000038e+04	2.657254553784998974e-01	2.651892994431013784e-01	2.649865264740537407e-01	2.645229913227878371e-01	2.642232482328716325e-01	2.637100553161581540e-01
1.597303770000000077e+04	2.642115479715819171e-01	2.636626456441897304e-01	2.634540243890938216e-01	2.629750453819917344e-01	2.626626663507288795e-01	2.621185328820517801e-01
1.596650393000000076e+04	2.626978566334200460e-01	2.621370365252597145e-01	2.619229303845668211e-01	2.614294356316867463e-01	2.611051468831797617e-01	2.605317557778135118e-01
1.595997572000000036e+04	2.611842543250480486e-01	2.606123119500813323e-01	2.603930700391161590e-01	2.598859517855187651e-01	2.595504520683008520e-01	2.589494244350391550e-01
1.595345305000000008e+04	2.596706236181348104e-01	2.590883223630207066e-01	2.588642799168842101e-01	2.583443955226231159e-01	2.579983568256976612e-01	2.573712534685894671e-01
1.594693591999999990e+04	2.581568654144492103e-01	2.575649375635177263e-01	2.573364163687945072e-01	2.568045893633036370e-01	2.564486576963728726e-01	2.557969807831469988e-01
1.594042432000000008e+04	2.566428914446435283e-01	2.560420391401789786e-01	2.558093479381483570e-01	2.552663690022680121e-01	2.549011651193293648e-01	2.542263597185478452e-01
1.593391826000000037e+04	2.551286307090454009e-01	2.545195269384132319e-01	2.542829618422349780e-01	2.537295898308923880e-01	2.533557099906018628e-01	2.526591657089246046e-01
1.592741770999999972e+04	2.536140149923978293e-01	2.529973044822470540e-01	2.527571493520253676e-01	2.521941122072944852e-01	2.518121288448977313e-01	2.510951812514748416e-01
1.592092266999999993e+04	2.520989946378667246e-01	2.514752948229765916e-01	2.512318216772580493e-01	2.506598174423226300e-01	2.502702799286802282e-01	2.495342122058854251e-01
1.591443313999999918e+04	2.505835310754853107e-01	2.499534330079808131e-01	2.497069024088291456e-01	2.491266001745253700e-01	2.487300355220579406e-01	2.479760799923092507e-01
1.590794909999999982e+04	2.490675916547887836e-01	2.484316608786797387e-01	2.481823223016483559e-01	2.475943631152314472e-01	2.471912766547929297e-01	2.464206162415487067e-01
1.590147055999999975e+04	2.475511608503105643e-01	2.469099383049211394e-01	2.466580305244677473e-01	2.460630283437761634e-01	2.456539044431894914e-01	2.448676742470256851e-01
1.589499750999999924e+04	2.460342281127918251e-01	2.453882309704444598e-01	2.451339824153832836e-01	2.445325249848333826e-01	2.441178277041158307e-01	2.433171164257646735e-01
1.588852993000000060e+04	2.445167897351513131e-01	2.438665122340311353e-01	2.436101413420393991e-01	2.430027910690165383e-01	2.425829648186498266e-01	2.417688161974263783e-01
1.588206782000000021e+04	2.429988554474748763e-01	2.423447697252059663e-01	2.420864852995157912e-01	2.414737801404799045e-01	2.410492503514890805e-01	2.402226646438307411e-01
1.587561117000000013e+04	2.414804409548632902e-01	2.408229978407292471e-01	2.405629993882396622e-01	2.399454536870231636e-01	2.395166274429537390e-01	2.386785628107268575e-01
1.586915998000000036e+04	2.399615722167271203e-01	2.393012020160349973e-01	2.390396800833988755e-01	2.384177854075462677e-01	2.379850520781448264e-01	2.371364259907395577e-01
1.586271423999999934e+04	2.384422803365285060e-01	2.377793935847381523e-01	2.375165300810751223e-01	2.368907560242772825e-01	2.364544878726379529e-01	2.355961784477230703e-01
1.585627393999999913e+04	2.369226035144274822e-01	2.362575917175142592e-01	2.359935602320674397e-01	2.353643552060136757e-01	2.349249079897416936e-01	2.340577553271937783e-01
1.584983907999999974e+04	2.354025890274478727e-01	2.347358253846802689e-01	2.344707914976951468e-01	2.338385835088257203e-01	2.333962970715702523e-01	2.325211045717793801e-01
1.584340964999999960e+04	2.338822881383026131e-01	2.332141282385249703e-01	2.329482498203178098e-01	2.323134472164696818e-01	2.318686460557201068e-01	2.309861816825315162e-01
1.583698564000000079e+04	2.323617580909709823e-01	2.316925405931690163e-01	2.314259680971854360e-01	2.307889603009700974e-01	2.303419541275366633e-01	2.294529516582701212e-01
1.583056704999999965e+04	2.308410641322361512e-01	2.301711114271831060e-01	2.299039881755985393e-01	2.292651464006940365e-01	2.288162306867765339e-01	2.279213909418111306e-01
1.582415386000000035e+04	2.293202720674924200e-01	2.286498909160774584e-01	2.283823533745598933e-01	2.277420313135533614e-01	2.272914878174834563e-01	2.263914798328013067e-01
1.581774608000000080e+04	2.277994597852357472e-01	2.271289419419180167e-01	2.268611199900696651e-01	2.262196544957363054e-01	2.257677517863554417e-01	2.248632139996213086e-01
1.581134368999999970e+04	2.262787027132645290e-01	2.256083255262500975e-01	2.253403427161281558e-01	2.246980544494094068e-01	2.242450484010295175e-01	2.233365897596899796e-01
1.580494669000000067e+04	2.247580853752311481e-01	2.240881123698726940e-01	2.238200861792906393e-01	2.231772802482474005e-01	2.227234145331645765e-01	2.218116156107776960e-01
1.579855507000000034e+04	2.232376939750493339e-01	2.225683754180466656e-01	2.223004174947629252e-01	2.216573840692760700e-01	2.212028906300521069e-01	2.202883046921810806e-01
1.579216883000000053e+04	2.217176208663706183e-01	2.210491943102912138e-01	2.207814107085909749e-01	2.201384256178165744e-01	2.196835251283483226e-01	2.187666791794197207e-01
1.578578794999999991e+04	2.201979571386839807e-01	2.195306479522828036e-01	2.192631393626240099e-01	2.186204646737199275e-01	2.181653669843679477e-01	2.172467627739618767e-01
1.577941243000000031e+04	2.186788018742057138e-01	2.180128237492735543e-01	2.177456857192884843e-01	2.171035702973483361e-01	2.166484748689032069e-01	2.157285898828365522e-01
1.577304226999999992e+04	2.171602571365801870e-01	2.164958125790368282e-01	2.162291357272085324e-01	2.155878157759679170e-01	2.151329120978648646e-01	2.142122005108433036e-01
1.576667746000000079e+04	2.156424253397891400e-01	2.149797061465471837e-01	2.147135763695698918e-01	2.140732759560874110e-01	2.136187439520762510e-01	2.126976375514318673e-01
1.576031797999999981e+04	2.141254090082669592e-01	2.134645967287553958e-01	2.131990954024129414e-01	2.125600269658788066e-01	2.121060373879218031e-01	2.111849464721558545e-01
1.575396384000000035e+04	2.126093200934675298e-01	2.119505864623381086e-01	2.116857906312658300e-01	2.110481554663578285e-01	2.105948702718279109e-01	2.096741845200849330e-01
1.574761503000000084e+04	2.110942678303980025e-01	2.104377751984349565e-01	2.101737577636527965e-01	2.095377464958075031e-01	2.090853192155603668e-01	2.081654085278554223e-01
1.574127153999999973e+04	2.095803632978410491e-01	2.089262650419688450e-01	2.086630949400924695e-01	2.080288879812307035e-01	2.075774640742185650e-01	2.066586793860376026e-01
1.573493336000000090e+04	2.080677192184131330e-01	2.074161601363151419e-01	2.071539025121871824e-01	2.065216705001077790e-01	2.060713876956675183e-01	2.051540617654793730e-01
1.572860049000000072e+04	2.065564521530860731e-01	2.059075688384975622e-01	2.056462852098112637e-01	2.050161894281232744e-01	2.045671780540822549e-01	2.036516262211900130e-01
1.572227291999999943e+04	2.050466775436458056e-01	2.044005987551057169e-01	2.041403471736671360e-01	2.035125399624151121e-01	2.030649232650228730e-01	2.021514441859900146e-01
1.571595065000000068e+04	2.035385143083625337e-01	2.028953613153838542e-01	2.026361965192289283e-01	2.020108216636391507e-01	2.015647161119952235e-01	2.006535924660031445e-01
1.570963365999999951e+04	2.020320775165062310e-01	2.013919644457467517e-01	2.011339380104426866e-01	2.005111311262882390e-01	2.000666467125813419e-01	1.991581458926923176e-01
1.570332194999999956e+04	2.005274877687508450e-01	1.998905219182891269e-01	1.996336823955952022e-01	1.990135712847532212e-01	1.985708118039497538e-01	1.976651865689684484e-01
1.569701552000000083e+04	1.990248662688295367e-01	1.983911484181951346e-01	1.981355414723286468e-01	1.975182464713942376e-01	1.970773097945019148e-01	1.961747989031513151e-01
1.569071435000000019e+04	1.975243299132670716e-01	1.968939546317082234e-01	1.966396231743202383e-01	1.960252574991366015e-01	1.955862358423210434e-01	1.946870646751441836e-01
1.568441844999999921e+04	1.960260030603050430e-01	1.953990589767301278e-01	1.951460432866639338e-01	1.945347133408298346e-01	1.940976935095647393e-01	1.932020746424508995e-01
