Wavenumber	20°C	30°C	40°C	50°C	60°C	70°C
1.615826754000000074e+04	3.076447548155569200e-01	3.237342834331780606e-01	3.375620061264236194e-01	3.515474374642610922e-01	3.686149243339695292e-01	3.858404092258139184e-01
1.615157531999999992e+04	3.060078622431739448e-01	3.219852144755516732e-01	3.357020680976763871e-01	3.495522702514002877e-01	3.665577217571787672e-01	3.837113825202582706e-01
1.614488885999999911e+04	3.043822524469516067e-01	3.202503249848313582e-01	3.338585573914616966e-01	3.475759394609357344e-01	3.645227050654631373e-01	3.816092240898578125e-01
1.613820815000000039e+04	3.027671823368730530e-01	3.185288040446605518e-01	3.320306430850631929e-01	3.456175872985431941e-01	3.625089860396848440e-01	3.795330052449403246e-01
1.613153318000000036e+04	3.011619392136108408e-01	3.168198700965143555e-01	3.302175213815325416e-01	3.436763812791953643e-01	3.605156982173710611e-01	3.774818149198574946e-01
1.612486393999999927e+04	2.995658402714374557e-01	3.151227706154152708e-01	3.284184154340738515e-01	3.417515141930277944e-01	3.585419970475763329e-01	3.754547600413896680e-01
1.611820044000000053e+04	2.979782368341282739e-01	3.134367868027674309e-01	3.266325804805184641e-01	3.398422097444016021e-01	3.565870658485861266e-01	3.734509718369803943e-01
1.611154264999999941e+04	2.963984995137445844e-01	3.117612180138902844e-01	3.248592875100627664e-01	3.379477052367432788e-01	3.546500982609713803e-01	3.714695880487336455e-01
1.610489057999999932e+04	2.948260367182199415e-01	3.100954015978518719e-01	3.230978444394210225e-01	3.360672743598475121e-01	3.527303217634579213e-01	3.695097772399498215e-01
1.609824421000000075e+04	2.932602774445833838e-01	3.084386948172044840e-01	3.213475771307827689e-01	3.342002070495235788e-01	3.508269772515855700e-01	3.675707180902872406e-01
1.609160354999999981e+04	2.917006848827899401e-01	3.067904894308634556e-01	3.196078449668594001e-01	3.323458262560564647e-01	3.489393363353355815e-01	3.656516172512825902e-01
1.608496857000000091e+04	2.901467393445105736e-01	3.051501938025396599e-01	3.178780221064076428e-01	3.305034680926021151e-01	3.470666812867141404e-01	3.637516891256391549e-01
1.607833928000000014e+04	2.885979564465429026e-01	3.035172522741730328e-01	3.161575180814243380e-01	3.286725039246362057e-01	3.452083276964178493e-01	3.618701790909993887e-01
1.607171565999999984e+04	2.870538700830345125e-01	3.018911273340109114e-01	3.144457591301201838e-01	3.268523206144395288e-01	3.433636045498010270e-01	3.600063434557232434e-01
1.606509771000000001e+04	2.855140435004610566e-01	3.002713114431070363e-01	3.127422008035600776e-01	3.250423340704813313e-01	3.415318681521059552e-01	3.581594637532957703e-01
1.605848543000000063e+04	2.839780639848494270e-01	2.986573215617441823e-01	3.110463223279525957e-01	3.232419833655328922e-01	3.397124963055175306e-01	3.563288410059562983e-01
1.605187880000000041e+04	2.824455375984445404e-01	2.970486937547005546e-01	3.093576210744574673e-01	3.214507249924251631e-01	3.379048826697386709e-01	3.545137902387479611e-01
1.604527781999999934e+04	2.809160978373920758e-01	2.954449924099941116e-01	3.076756223729509854e-01	3.196680433987193481e-01	3.361084475570357832e-01	3.527136515072556988e-01
1.603868247999999949e+04	2.793893980292259660e-01	2.938458023667781527e-01	3.059998713650780577e-01	3.178934424517549928e-01	3.343226294537985366e-01	3.509277815306771631e-01
1.603209276999999929e+04	2.778651130211997611e-01	2.922507307998274961e-01	3.043299351049353896e-01	3.161264477789866856e-01	3.325468875277707292e-01	3.491555563734617951e-01
1.602550869000000057e+04	2.763429408566346335e-01	2.906594090706721145e-01	3.026654046070166304e-01	3.143666090355232146e-01	3.307807040349590166e-01	3.473963739884348145e-01
1.601893022000000019e+04	2.748225952067379074e-01	2.890714849086170601e-01	3.010058867752242739e-01	3.126134914697097367e-01	3.290235759816036998e-01	3.456496460526766734e-01
1.601235736999999972e+04	2.733038163003480570e-01	2.874866339200800036e-01	2.993510165410551704e-01	3.108666888471194323e-01	3.272750282102240837e-01	3.439148111273315767e-01
1.600579011999999966e+04	2.717863564327032133e-01	2.859045445356780402e-01	2.977004412323138172e-01	3.091258070296928895e-01	3.255345970600369565e-01	3.421913185473828833e-01
1.599922847000000002e+04	2.702699909012754032e-01	2.843249295040162772e-01	2.960538326760883132e-01	3.073904768445123170e-01	3.238018433711274957e-01	3.404786414639311420e-01
1.599267240999999922e+04	2.687545104601506973e-01	2.827475180902815910e-01	2.944108791456551688e-01	3.056603456688241627e-01	3.220763441719021736e-01	3.387762687212031998e-01
1.598612194000000090e+04	2.672397253362842617e-01	2.811720603256671613e-01	2.927712898773029426e-01	3.039350822704099397e-01	3.203576976161998657e-01	3.370837098525056863e-01
1.597957703000000038e+04	2.657254553784998974e-01	2.795983168230472549e-01	2.911347845555810609e-01	3.022143658210637573e-01	3.186455121396768453e-01	3.354004845147904867e-01
1.597303770000000077e+04	2.642115479715819171e-01	2.780260774544576763e-01	2.895011128195592032e-01	3.004979064844217618e-01	3.169394270473560593e-01	3.337261428451605560e-01
1.596650393000000076e+04	2.626978566334200460e-01	2.764551391531687163e-01	2.878700312489582136e-01	2.987854212813669808e-01	3.152390885799331577e-01	3.320602420193583537e-01
1.595997572000000036e+04	2.611842543250480486e-01	2.748853197906637180e-01	2.862413178633639310e-01	2.970766493986483070e-01	3.135441652281786840e-01	3.304023613969252482e-01
1.595345305000000008e+04	2.596706236181348104e-01	2.733164480125925277e-01	2.846147616349695153e-01	2.953713412391247295e-01	3.118543369392164921e-01	3.287520920330606611e-01
1.594693591999999990e+04	2.581568654144492103e-01	2.717483723184258571e-01	2.829901719710957164e-01	2.936692684279099685e-01	3.101693051157506931e-01	3.271090465415966153e-01
1.594042432000000008e+04	2.566428914446435283e-01	2.701809533149134301e-01	2.813673707367399524e-01	2.919702154981091424e-01	3.084887844404675672e-01	3.254728511777023048e-01
1.593391826000000037e+04	2.551286307090454009e-01	2.686140704132778945e-01	2.797461992438961542e-01	2.902739872599859883e-01	3.068125102313065677e-01	3.238431530731940566e-01
1.592741770999999972e+04	2.536140149923978293e-01	2.670476068636496447e-01	2.781265028167035358e-01	2.885803926969121025e-01	3.051402225851695404e-01	3.222196048837985827e-01
1.592092266999999993e+04	2.520989946378667246e-01	2.654814661012733223e-01	2.765081477557234102e-01	2.868892627634698211e-01	3.034716840285547890e-01	3.206018820202440889e-01
1.591443313999999918e+04	2.505835310754853107e-01	2.639155640278861292e-01	2.748910133894554297e-01	2.852004421029565306e-01	3.018066713759349207e-01	3.189896747752986039e-01
1.590794909999999982e+04	2.490675916547887836e-01	2.623498236900759228e-01	2.732749866240825609e-01	2.835137833983246702e-01	3.001449702146318788e-01	3.173826830460866888e-01
1.590147055999999975e+04	2.475511608503105643e-01	2.607841868667778451e-01	2.716599739445353934e-01	2.818291599367266920e-01	2.984863873324642425e-01	3.157806284084261339e-01
1.589499750999999924e+04	2.460342281127918251e-01	2.592186015277193611e-01	2.700458885016910893e-01	2.801464521611252700e-01	2.968307375050339703e-01	3.141832413758795517e-01
1.588852993000000060e+04	2.445167897351513131e-01	2.576530237728137385e-01	2.684326521554031841e-01	2.784655498424279396e-01	2.951778456841651632e-01	3.125902635753657899e-01
1.588206782000000021e+04	2.429988554474748763e-01	2.560874246398843201e-01	2.668202025190319904e-01	2.767863594470920674e-01	2.935275542766581092e-01	3.110014547983476207e-01
1.587561117000000013e+04	2.414804409548632902e-01	2.545217824049309518e-01	2.652084850487954060e-01	2.751087959159799201e-01	2.918797150868590595e-01	3.094165852607506095e-01
1.586915998000000036e+04	2.399615722167271203e-01	2.529560869950794877e-01	2.635974576131827063e-01	2.734327874456092267e-01	2.902341940433738610e-01	3.078354401824985320e-01
1.586271423999999934e+04	2.384422803365285060e-01	2.513903347165128421e-01	2.619870850876314106e-01	2.717582698823760023e-01	2.885908657170993541e-01	3.062578145401229079e-01
1.585627393999999913e+04	2.369226035144274822e-01	2.498245302640919319e-01	2.603773414447351775e-01	2.700851889184860410e-01	2.869496155016620920e-01	3.046835151891697513e-01
1.584983907999999974e+04	2.354025890274478727e-01	2.482586887541873288e-01	2.587682118597042780e-01	2.684135022943929250e-01	2.853103417908615658e-01	3.031123629676856224e-01
1.584340964999999960e+04	2.338822881383026131e-01	2.466928304709399555e-01	2.571596873245772241e-01	2.667431742154098839e-01	2.836729505176761035e-01	3.015441874734542949e-01
1.583698564000000079e+04	2.323617580909709823e-01	2.451269829136251965e-01	2.555517667680535787e-01	2.650741775692996849e-01	2.820373573447012561e-01	2.999788291805882690e-01
1.583056704999999965e+04	2.308410641322361512e-01	2.435611828668935996e-01	2.539444591913299631e-01	2.634064961521186965e-01	2.804034898552871802e-01	2.984161415433395637e-01
1.582415386000000035e+04	2.293202720674924200e-01	2.419954687234426027e-01	2.523377757964458401e-01	2.617401165092701487e-01	2.787712795684539890e-01	2.968559833648564128e-01
1.581774608000000080e+04	2.277994597852357472e-01	2.404298923364971696e-01	2.507317421590817830e-01	2.600750405705939960e-01	2.771406743232229242e-01	2.952982306430686488e-01
1.581134368999999970e+04	2.262787027132645290e-01	2.388645040321827895e-01	2.491263828553136328e-01	2.584112697119904656e-01	2.755116226717397310e-01	2.937427616548944909e-01
1.580494669000000067e+04	2.247580853752311481e-01	2.372993644918545419e-01	2.475217336582000438e-01	2.567488174076416052e-01	2.738840862738512461e-01	2.921894688006957397e-01
1.579855507000000034e+04	2.232376939750493339e-01	2.357345371024749947e-01	2.459178336947255850e-01	2.550877011026599361e-01	2.722580319393209658e-01	2.906382510007666231e-01
1.579216883000000053e+04	2.217176208663706183e-01	2.341700925405325873e-01	2.443147301480976252e-01	2.534279470871686479e-01	2.706334363992333736e-01	2.890890182455541635e-01
1.578578794999999991e+04	2.201979571386839807e-01	2.326061011244758836e-01	2.427124704221272633e-01	2.517695823844015024e-01	2.690102783636079686e-01	2.875416840153610099e-01
1.577941243000000031e+04	2.186788018742057138e-01	2.310426423240993787e-01	2.411111118858316749e-01	2.501126448397710256e-01	2.673885483931126017e-01	2.859961746867166199e-01
1.577304226999999992e+04	2.171602571365801870e-01	2.294797995847873695e-01	2.395107165674170979e-01	2.484571776242930352e-01	2.657682435138550292e-01	2.844524243860274693e-01
1.576667746000000079e+04	2.156424253397891400e-01	2.279176576012846844e-01	2.379113483617354696e-01	2.468032263454168207e-01	2.641493643836829164e-01	2.829103722807876364e-01
1.576031797999999981e+04	2.141254090082669592e-01	2.263563020516899948e-01	2.363130727577071322e-01	2.451508387660637223e-01	2.625319150092857434e-01	2.813699623009818795e-01
1.575396384000000035e+04	2.126093200934675298e-01	2.247958291672162712e-01	2.347159666303638703e-01	2.435000749240325280e-01	2.609159126430891651e-01	2.798311525508841990e-01
1.574761503000000084e+04	2.110942678303980025e-01	2.232363332147950796e-01	2.331201054222913349e-01	2.418509938738168941e-01	2.593013747964706406e-01	2.782939029259413055e-01
1.574127153999999973e+04	2.095803632978410491e-01	2.216779111708218897e-01	2.315255679243904130e-01	2.402036586266156626e-01	2.576883240642202089e-01	2.767581796935000282e-01
1.573493336000000090e+04	2.080677192184131330e-01	2.201206624957467439e-01	2.299324360396826916e-01	2.385581359009424363e-01	2.560767878688896548e-01	2.752239552331011141e-01
1.572860049000000072e+04	2.065564521530860731e-01	2.185646913740298403e-01	2.283407970683367372e-01	2.369144984760966077e-01	2.544668007541660004e-01	2.736912102027043159e-01
1.572227291999999943e+04	2.050466775436458056e-01	2.170101015908837694e-01	2.267507384598821396e-01	2.352728197655832298e-01	2.528583990576409590e-01	2.721599284494395921e-01
1.571595065000000068e+04	2.035385143083625337e-01	2.154570012444576299e-01	2.251623526265476294e-01	2.336331787811136429e-01	2.512516257599413660e-01	2.706301016079959987e-01
1.570963365999999951e+04	2.020320775165062310e-01	2.139054951827922268e-01	2.235757292008613561e-01	2.319956521330049370e-01	2.496465226317723940e-01	2.691017216047826843e-01
1.570332194999999956e+04	2.005274877687508450e-01	2.123556946444074556e-01	2.219909648875260377e-01	2.303603241925548939e-01	2.480431401780338607e-01	2.675747901062789924e-01
1.569701552000000083e+04	1.990248662688295367e-01	2.108077121648841423e-01	2.204081582457188826e-01	2.287272816969986577e-01	2.464415323379822720e-01	2.660493134539292370e-01
1.569071435000000019e+04	1.975243299132670716e-01	2.092616564984871863e-01	2.188274044886967251e-01	2.270966083774224875e-01	2.448417511991842210e-01	2.645252976081303720e-01
1.568441844999999921e+04	1.960260030603050430e-01	2.077176447245002167e-01	2.172488078536250755e-01	2.254683977120514882e-01	2.432438594916092045e-01	2.630027600288774581e-01
1.567812780000000021e+04	1.945300031075402059e-01	2.061757873687897480e-01	2.156724663804284459e-01	2.238427372160317896e-01	2.416479151589239760e-01	2.614817149566253107e-01
1.567184238999999980e+04	1.930364498912886806e-01	2.046361980695692306e-01	2.140984817855932920e-01	2.222197186188669960e-01	2.400539813257895339e-01	2.599621828855163685e-01
1.566556222999999954e+04	1.915454679289575746e-01	2.030989958734514267e-01	2.125269617999652194e-01	2.205994402641238694e-01	2.384621286439811694e-01	2.584441927825163465e-01
1.565928730999999971e+04	1.900571767969335135e-01	2.015642952990858439e-01	2.109580100013280224e-01	2.189819966166237641e-01	2.368724249711175456e-01	2.569277722266164465e-01
1.565301761000000079e+04	1.885716934105980680e-01	2.000322086672119415e-01	2.093917281874235481e-01	2.173674807025882116e-01	2.352849377437176426e-01	2.554129496445856629e-01
1.564675312999999915e+04	1.870891390293233925e-01	1.985028533080158419e-01	2.078282237347477968e-01	2.157559916862299976e-01	2.336997414093433534e-01	2.538997613805240028e-01
1.564049387000000024e+04	1.856096344048130953e-01	1.969763465427467608e-01	2.062676044588944435e-01	2.141476295616034364e-01	2.321169121957047110e-01	2.523882466869529773e-01
1.563423982000000069e+04	1.841332973259468264e-01	1.954528031334601124e-01	2.047099759979795208e-01	2.125424924475483313e-01	2.305365254300410782e-01	2.508784451421688377e-01
1.562799097000000074e+04	1.826602449001137052e-01	1.939323376194862780e-01	2.031554441918347054e-01	2.109406790313960722e-01	2.289586579240809050e-01	2.493703989036523128e-01
1.562174731000000065e+04	1.811905934686939279e-01	1.924150642143870882e-01	2.016041149672698207e-01	2.093422884418561780e-01	2.273833878317197688e-01	2.478641525503427478e-01
1.561550885000000017e+04	1.797244632235934780e-01	1.909011015581987547e-01	2.000560991879996031e-01	2.077474252367027263e-01	2.258107995513346233e-01	2.463597577520254267e-01
1.560927556000000004e+04	1.782619640263583827e-01	1.893905580593557847e-01	1.985114976577694867e-01	2.061561839431650389e-01	2.242409684664853353e-01	2.448572586516278571e-01
1.560304745999999977e+04	1.768032164772560810e-01	1.878835536377754245e-01	1.969704233437197527e-01	2.045686719448332747e-01	2.226739834996381007e-01	2.433567134228627193e-01
1.559682452000000012e+04	1.753483283855101771e-01	1.863801954077123901e-01	1.954329765018216480e-01	2.029849838474016288e-01	2.211099218058974192e-01	2.418581700281788316e-01
1.559060675000000083e+04	1.738974157947710542e-01	1.848805993834337635e-01	1.938992668639626660e-01	2.014052243263162456e-01	2.195488713052828889e-01	2.403616877719110811e-01
1.558439413000000059e+04	1.724505865474267596e-01	1.833848734836558414e-01	1.923693962484823716e-01	1.998294902055710864e-01	2.179909129703832271e-01	2.388673203123586886e-01
1.557818666999999914e+04	1.710079542280934783e-01	1.818931319296204774e-01	1.908434732770878939e-01	1.982578856083652974e-01	2.164361357812994713e-01	2.373751299780102186e-01
1.557198435000000063e+04	1.695696241378360225e-01	1.804054807323414167e-01	1.893215985221264053e-01	1.966905066510137301e-01	2.148846215759050438e-01	2.358851732159739367e-01
