Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.842941686000000118e+04	2.286496408098650374e-02	2.641228180972044620e-02	3.547317728733942466e-03	3.326046217002173039e-02	1.039549808903522665e-02	6.848180360301284186e-03
1.842062805999999910e+04	2.315945774389106815e-02	2.673000403814995707e-02	3.570546294258888920e-03	3.360891823343922780e-02	1.044946048954815965e-02	6.878914195289270728e-03
1.841184792000000016e+04	2.345403581227249040e-02	2.704705775623867520e-02	3.593021943966184795e-03	3.395413362032389387e-02	1.050009780805140347e-02	6.907075864085218675e-03
1.840307643000000098e+04	2.374851798980413820e-02	2.736321945202505046e-02	3.614701462220912265e-03	3.429577300603982304e-02	1.054725501623568484e-02	6.932553554014772579e-03
1.839431356999999844e+04	2.404271422895134375e-02	2.767825441318121776e-02	3.635540184229874017e-03	3.463348863055309285e-02	1.059077440160174910e-02	6.955234217371875083e-03
1.838555933999999979e+04	2.433642343430325594e-02	2.799191535471957926e-02	3.655491920416323315e-03	3.496691900850593115e-02	1.063049557420267521e-02	6.975003653786351898e-03
1.837681371999999828e+04	2.462943452986665616e-02	2.830394358242172004e-02	3.674509052555063882e-03	3.529569036967861173e-02	1.066625583981195557e-02	6.991746787256891693e-03
1.836807669000000169e+04	2.492152552639395613e-02	2.861406801561730551e-02	3.692542489223349378e-03	3.561941580509395133e-02	1.069789027869999520e-02	7.005347789476645826e-03
1.835934824999999910e+04	2.521246261268736411e-02	2.892200425204533021e-02	3.709541639357966103e-03	3.593769450855748004e-02	1.072523189587011594e-02	7.015690256512149836e-03
1.835062839000000167e+04	2.550200094094666470e-02	2.922745543579968741e-02	3.725454494853022713e-03	3.625011291059208884e-02	1.074811196964542415e-02	7.022657474792401433e-03
1.834191707999999926e+04	2.578988475379670464e-02	2.953011241871530967e-02	3.740227664918605033e-03	3.655624504494747740e-02	1.076636029115077275e-02	7.026132626232167722e-03
1.833321431999999913e+04	2.607584555481314015e-02	2.982965187313114941e-02	3.753806318318009261e-03	3.685565086468420293e-02	1.077980530987106278e-02	7.025998991553053519e-03
1.832452009000000180e+04	2.635960361992480128e-02	3.012573792857914379e-02	3.766134308654342511e-03	3.714787815413901628e-02	1.078827453421421501e-02	7.022140225559872495e-03
1.831583438999999998e+04	2.664086657061746910e-02	3.041802072751211006e-02	3.777154156894640957e-03	3.743246134315628137e-02	1.079159477253881227e-02	7.014440615644171317e-03
1.830715720000000147e+04	2.691933059831759512e-02	3.070613775857060357e-02	3.786807160253008453e-03	3.770892309121005870e-02	1.078959249289246358e-02	7.002785332639455129e-03
1.829848849999999948e+04	2.719467975673503513e-02	3.098971317580405394e-02	3.795033419069018810e-03	3.797677388135083099e-02	1.078209412461579586e-02	6.987060705546777051e-03
1.828982829000000129e+04	2.746658532691742538e-02	3.126835721746890062e-02	3.801771890551475241e-03	3.823551177925513245e-02	1.076892645233770707e-02	6.967154561786231826e-03
1.828117655000000013e+04	2.773470711998736460e-02	3.154166762319123019e-02	3.806960503203865587e-03	3.848462407853650569e-02	1.074991695854914109e-02	6.942956455345275502e-03
1.827253326999999990e+04	2.799869260106048474e-02	3.180922881536346614e-02	3.810536214302981395e-03	3.872358684955341801e-02	1.072489424849293327e-02	6.914358034189951874e-03
1.826389843000000110e+04	2.825817762733978666e-02	3.207061274281318430e-02	3.812435115473397640e-03	3.895186604642060513e-02	1.069368841908081846e-02	6.881253303607420824e-03
1.825527203999999983e+04	2.851278541915278075e-02	3.232537794801541853e-02	3.812592528862637775e-03	3.916891706158058539e-02	1.065613164242780464e-02	6.843539113565166865e-03
1.824665406000000075e+04	2.876212915404813275e-02	3.257307228071706917e-02	3.810943126668936420e-03	3.937418744230794521e-02	1.061205828825981246e-02	6.801115161590876035e-03
1.823804449999999997e+04	2.900580928518291246e-02	3.281323033602238926e-02	3.807421050839476795e-03	3.956711511014708582e-02	1.056130582496417336e-02	6.753884774124696566e-03
1.822944332999999824e+04	2.924341647991945958e-02	3.304537651128597320e-02	3.801960031366513615e-03	3.974713133826324185e-02	1.050371485834378227e-02	6.701754826977268653e-03
1.822085054999999920e+04	2.947453000171099124e-02	3.326902355142524748e-02	3.794493549714256231e-03	3.991366002291349413e-02	1.043913002120250288e-02	6.644636471488246654e-03
1.821226613999999972e+04	2.969871954220217047e-02	3.348367450419521829e-02	3.784954961993047817e-03	4.006611971049624243e-02	1.036740016829407196e-02	6.582445206301024143e-03
1.820369009000000005e+04	2.991554488987971383e-02	3.368882256788996443e-02	3.773277678010250602e-03	4.020392399449468357e-02	1.028837910461496974e-02	6.515101426604719137e-03
1.819512240000000020e+04	3.012455652544168694e-02	3.388395186733395015e-02	3.759395341892263209e-03	4.032648268904556743e-02	1.020192616360388049e-02	6.442530821711617284e-03
1.818656304000000091e+04	3.032529720521080774e-02	3.406853914740544387e-02	3.743241942194636129e-03	4.043320354662761906e-02	1.010790634141681132e-02	6.364664399222175195e-03
1.817801199999999881e+04	3.051730139468404601e-02	3.424205346717708320e-02	3.724752072493037192e-03	4.052349272944678893e-02	1.000619133476274292e-02	6.281439262269705726e-03
1.816946928000000116e+04	3.070009631591771870e-02	3.440395744383870080e-02	3.703861127920982099e-03	4.059675637857057540e-02	9.896660062652856693e-03	6.192798934731874594e-03
1.816093485000000146e+04	3.087320359829229255e-02	3.455370900671467238e-02	3.680505408422379832e-03	4.065240231378997038e-02	9.779198715497677830e-03	6.098693307075297998e-03
1.815240871999999945e+04	3.103613867787888281e-02	3.469076118725269997e-02	3.654622509373817163e-03	4.068984093044125672e-02	9.653702252562373909e-03	5.999079743188556746e-03
1.814389085999999952e+04	3.118841335026190098e-02	3.481456467255256149e-02	3.626151322290660506e-03	4.070848723036032957e-02	9.520073880098428587e-03	5.893922557807768081e-03
1.813538127000000168e+04	3.132953540005248283e-02	3.492456786740205654e-02	3.595032467349573713e-03	4.070776203951181893e-02	9.378226639459336100e-03	5.783194172109762388e-03
1.812687992999999915e+04	3.145901058222827507e-02	3.502021895030787979e-02	3.561208368079604725e-03	4.068709381020513272e-02	9.228083227976857650e-03	5.666874859897252925e-03
1.811838682999999946e+04	3.157634321213900752e-02	3.510096680614505082e-02	3.524623594006043303e-03	4.064592026606012043e-02	9.069577053921112908e-03	5.544953459915069605e-03
1.810990194999999949e+04	3.168103764807003730e-02	3.516626267555214569e-02	3.485225027482108384e-03	4.058369010646001307e-02	8.902652458389975765e-03	5.417427430907867381e-03
1.810142529999999897e+04	3.177259905318197131e-02	3.521556135807313304e-02	3.442962304891161729e-03	4.049986513524381215e-02	8.727266082061840846e-03	5.284303777170679117e-03
1.809295684999999867e+04	3.185053551863950561e-02	3.524832325838012093e-02	3.397787739740615320e-03	4.039392154290430414e-02	8.543386024264798539e-03	5.145598284524183219e-03
1.808449658999999883e+04	3.191435868925157626e-02	3.526401555427663426e-02	3.349656865025057995e-03	4.026535227400854233e-02	8.350993584756966071e-03	5.001336719731908076e-03
1.807604450999999972e+04	3.196358543069402480e-02	3.526211403812332112e-02	3.298528607429296322e-03	4.011366885015629768e-02	8.150083419462272882e-03	4.851554812032976560e-03
1.806760060000000158e+04	3.199773928451615790e-02	3.524210483779538494e-02	3.244365553279227044e-03	3.993840334937218128e-02	7.940664064856023385e-03	4.696298511576796342e-03
1.805916485000000102e+04	3.201635196942378969e-02	3.520348618530350082e-02	3.187134215879711130e-03	3.973911041481259510e-02	7.722758445388805404e-03	4.535624229509094274e-03
1.805073723999999856e+04	3.201896491867903261e-02	3.514577014853173531e-02	3.126805229852702706e-03	3.951536900662167007e-02	7.496404087942637462e-03	4.369598858089934756e-03
1.804231777000000147e+04	3.200513084293782340e-02	3.506848467420836668e-02	3.063353831270543282e-03	3.926678523210136440e-02	7.261654389163541001e-03	4.198300557892997720e-03
1.803390641999999934e+04	3.197441535864745110e-02	3.497117519573492150e-02	2.996759837087470402e-03	3.899299334268274686e-02	7.018577984035295758e-03	4.021818146947825356e-03
1.802550316999999995e+04	3.192639856709572621e-02	3.485340660723976192e-02	2.927008040144035705e-03	3.869365823657977543e-02	6.767259669484049223e-03	3.840251629340013517e-03
1.801710802999999942e+04	3.186067698865346909e-02	3.471476572375756242e-02	2.854088735104093333e-03	3.836847872426321637e-02	6.507801735609747285e-03	3.653713000505653952e-03
1.800872096999999849e+04	3.177686480213873232e-02	3.455486218503897589e-02	2.777997382900243561e-03	3.801718700697462316e-02	6.240322204835890840e-03	3.462324821935647279e-03
1.800034199000000081e+04	3.167459604697017705e-02	3.437333150542440374e-02	2.698735458454226688e-03	3.763955334192362057e-02	5.964957294953443512e-03	3.266221836499216824e-03
1.799197106999999960e+04	3.155352589118970430e-02	3.416983614029206473e-02	2.616310249102360430e-03	3.723538603048426321e-02	5.681860139294558909e-03	3.065549890192198479e-03
1.798360820999999851e+04	3.141333283906988516e-02	3.394406830639173922e-02	2.530735467321854060e-03	3.680453519228493731e-02	5.391202353215052145e-03	2.860466885893198086e-03
1.797525337999999829e+04	3.125371966352502584e-02	3.369575063741969689e-02	2.442030973894671053e-03	3.634689219707076813e-02	5.093172533545742287e-03	2.651141559651071233e-03
1.796690657999999894e+04	3.107441611637012935e-02	3.342463972298459485e-02	2.350223606614465499e-03	3.586239463246104764e-02	4.787978516090918291e-03	2.437754909476452791e-03
1.795856780000000072e+04	3.087517996971317347e-02	3.313052694766827067e-02	2.255346977955097199e-03	3.535102609291457254e-02	4.475846123201399074e-03	2.220499145246301875e-03
1.795023702000000048e+04	3.065579856148920035e-02	3.281324020795639562e-02	2.157441646467195273e-03	3.481281776508399206e-02	4.157019203594791712e-03	1.999577557127596439e-03
1.794191423999999824e+04	3.041609120760019325e-02	3.247264685164819031e-02	2.056555644047997067e-03	3.424785202160951503e-02	3.831760814009321781e-03	1.775205169961324714e-03
1.793359944000000178e+04	3.015590974562581961e-02	3.210865391305317562e-02	1.952744167427356015e-03	3.365626142373639995e-02	3.500351678110580345e-03	1.547607510683224330e-03
1.792529261000000042e+04	2.987514089007015095e-02	3.172121096808078189e-02	1.846070078010630944e-03	3.303823216888684966e-02	3.163091278816698715e-03	1.317021200806067771e-03
1.791699374000000171e+04	2.957370748314197550e-02	3.131031139743500891e-02	1.736603914293033402e-03	3.239400485158433485e-02	2.820297368442359343e-03	1.083693454149325941e-03
1.790870281999999861e+04	2.925156993784311377e-02	3.087599393945456017e-02	1.624424001611446400e-03	3.172387574324359028e-02	2.472305805400476508e-03	8.478818037890301085e-04
1.790041982999999891e+04	2.890872718851011935e-02	3.041834359084200079e-02	1.509616402331881435e-03	3.102819709749082833e-02	2.119469908980708972e-03	6.098535066488275369e-04
1.789214476999999897e+04	2.854521922399017031e-02	2.993749462432537811e-02	1.392275400335207802e-03	3.030738068900351578e-02	1.762161465013345474e-03	3.698860646781376715e-04
1.788387762999999904e+04	2.816112713344098850e-02	2.943363027555540024e-02	1.272503142114411734e-03	2.956189627175903611e-02	1.400769138318047613e-03	1.282659962036358792e-04
1.787561837999999989e+04	2.775657361439043402e-02	2.890698311300782253e-02	1.150409498617388504e-03	2.879227123569932933e-02	1.035697621308895311e-03	-1.147118773084931931e-04
1.786736703000000125e+04	2.733172693032315248e-02	2.835783988396639588e-02	1.026112953643243397e-03	2.799909677920020545e-02	6.673698488770529735e-04	-3.587431047661904238e-04
1.785912356000000000e+04	2.688679848826830421e-02	2.778653804497405178e-02	8.997395567057475674e-04	2.718302191550114877e-02	2.962234272328445606e-04	-6.035161294729030068e-04
1.785088795000000027e+04	2.642204503314804498e-02	2.719346834361058285e-02	7.714233104625378701e-04	2.634475643142503154e-02	-7.728860172301343923e-05	-8.487119121855513093e-04
1.784266020999999819e+04	2.593777117638651486e-02	2.657907775749512869e-02	6.413065811086138268e-04	2.548507419476347957e-02	-4.526969816230352883e-04	-1.094003562731649115e-03
1.783444029999999839e+04	2.543432536623063678e-02	2.594386411243609913e-02	5.095387462054623562e-04	2.460480483066629365e-02	-8.295205355643431311e-04	-1.339059281769805487e-03
1.782622824000000037e+04	2.491210690233935932e-02	2.528838472126770931e-02	3.762778189283499941e-04	2.370484505242126394e-02	-1.207261849918095376e-03	-1.583539668846445370e-03
1.781802400000000125e+04	2.437155961173859131e-02	2.461324815591248161e-02	2.416885441738902962e-04	2.278614654259075722e-02	-1.585413069147834086e-03	-1.827101613321724383e-03
1.780982757000000129e+04	2.381317634410901052e-02	2.391911969138194038e-02	1.059433472729298664e-04	2.184972284751818261e-02	-1.963453496590827907e-03	-2.069396843863757773e-03
1.780163894000000073e+04	2.323749785128881307e-02	2.320671966738269143e-02	-3.077818390612163668e-05	2.089664648173755745e-02	-2.340851369551255612e-03	-2.310073185645133975e-03
1.779345809999999983e+04	2.264511272600683300e-02	2.247682320104044118e-02	-1.682895249663918236e-04	1.992804795817088026e-02	-2.717064767835952743e-03	-2.548775242869560920e-03
1.778528503999999884e+04	2.203665719528713485e-02	2.173025972774533798e-02	-3.063974675417968641e-04	1.894511462645542821e-02	-3.091542568831706639e-03	-2.785145101289909775e-03
1.777711975000000166e+04	2.141281476568723807e-02	2.096791236744000031e-02	-4.449023982472377625e-04	1.794908931855354606e-02	-3.463725447133692015e-03	-3.018823048886454252e-03
1.776896222000000125e+04	2.077431571804955190e-02	2.019071711430736604e-02	-5.835986037421858619e-04	1.694126880152180270e-02	-3.833046916527749204e-03	-3.249448312785563342e-03
1.776081244000000152e+04	2.012193645000842634e-02	1.939966184848257447e-02	-7.222746015258518781e-04	1.592300203807034409e-02	-4.198934411938082256e-03	-3.476659810412230378e-03
1.775267037999999957e+04	1.945649701436374945e-02	1.859578317863846975e-02	-8.607138357252797078e-04	1.489568572166805049e-02	-4.560811292695698960e-03	-3.700097456970419252e-03
1.774453605999999854e+04	1.877886588585309102e-02	1.778017201882409193e-02	-9.986938670289990938e-04	1.386077099983673566e-02	-4.918094886016355360e-03	-3.919401018987356267e-03
1.773640943999999945e+04	1.808994981571310223e-02	1.695396116986458424e-02	-1.135988645848517997e-03	1.281974726905721340e-02	-5.270202546655888831e-03	-4.134213900807370834e-03
1.772829052999999840e+04	1.739070168088641122e-02	1.611833460703060439e-02	-1.272367073855806829e-03	1.177415365231870847e-02	-5.616548028567702744e-03	-4.344180954711895914e-03
1.772017930999999953e+04	1.668211235371142021e-02	1.527451754547759499e-02	-1.407594808233825212e-03	1.072556613472308573e-02	-5.956546218988334473e-03	-4.548951410754509261e-03
1.771207575999999972e+04	1.596521161520547682e-02	1.442377739497613387e-02	-1.541434220229342955e-03	9.675598548285369027e-03	-6.289613066920107798e-03	-4.748178846690764843e-03
1.770397988999999870e+04	1.524106914218148479e-02	1.356742474573158219e-02	-1.673644396449902594e-03	8.625903478486018905e-03	-6.615165663695465881e-03	-4.941521267245563287e-03
1.769589168000000063e+04	1.451078733014821154e-02	1.270680468993312662e-02	-1.803982640215084920e-03	7.578161324906185214e-03	-6.932626005242026324e-03	-5.128643365026941403e-03
1.768781110999999873e+04	1.377550190130660823e-02	1.184329740751977056e-02	-1.932204493786837673e-03	6.534080879346704229e-03	-7.241421021959904003e-03	-5.309216528173066330e-03
1.767973818000000028e+04	1.303638160965026049e-02	1.097831763966006235e-02	-2.058063969990198139e-03	5.495398455242606062e-03	-7.540983154407654432e-03	-5.482919184417456293e-03
1.767167287999999826e+04	1.229462324953245478e-02	1.011330865638548904e-02	-2.181314593146965741e-03	4.463870405529868357e-03	-7.830752844002586421e-03	-5.649438250855620680e-03
1.766361519000000044e+04	1.155144922886086611e-02	9.249739273321955224e-03	-2.301709955538910890e-03	3.441269436625593592e-03	-8.110179792235272522e-03	-5.808469836696361632e-03
1.765556510999999955e+04	1.080810781526864162e-02	8.389103965958599751e-03	-2.419003849310041865e-03	2.429384590825534040e-03	-8.378723224443107576e-03	-5.959719375133065711e-03
