Wavenumber	20°C	40°C	45°C	50°C
1.255728470000000016e+04	8.275888103342627766e-06	1.499242495038555235e-05	1.946163441947927725e-05	2.458121918745419479e-05
1.255333371000000079e+04	8.108504273061002568e-06	1.470753495964197694e-05	1.910111770743762712e-05	2.413680445014243254e-05
1.254938534000000072e+04	7.944457790349284524e-06	1.442798064928140994e-05	1.874718081227528328e-05	2.370030424810792562e-05
1.254543958999999995e+04	7.783683404728744003e-06	1.415366410046495111e-05	1.839970614621437583e-05	2.327158063558634865e-05
1.254149644000000080e+04	7.626116317167141126e-06	1.388448778950403995e-05	1.805857644837212476e-05	2.285049588353161101e-05
1.253755589999999938e+04	7.471694173994438605e-06	1.362035800116047174e-05	1.772367911348748373e-05	2.243691782595992807e-05
1.253361795999999958e+04	7.320355026206932215e-06	1.336118135354337639e-05	1.739490179294246459e-05	2.203071443529358648e-05
1.252968262999999934e+04	7.172038875297970726e-06	1.310686745073991897e-05	1.707213576192162098e-05	2.163175798457341609e-05
1.252574990000000071e+04	7.026686114040088609e-06	1.285732622114909543e-05	1.675527254679200085e-05	2.123992088458236954e-05
1.252181976000000031e+04	6.884238295241991157e-06	1.261246924013333756e-05	1.644420560554572209e-05	2.085507776262278355e-05
1.251789221999999972e+04	6.744638813456046620e-06	1.237221091264006773e-05	1.613883183515710506e-05	2.047710733266623368e-05
1.251396726999999919e+04	6.607831434369742552e-06	1.213646595349430156e-05	1.583904837417568631e-05	2.010588844341132318e-05
1.251004491000000053e+04	6.473761358254068774e-06	1.190515122373219958e-05	1.554475493935364466e-05	1.974130297302495346e-05
1.250612513000000035e+04	6.342374502276852381e-06	1.167818450188492481e-05	1.525585226672467753e-05	1.938323390248096874e-05
1.250220794000000024e+04	6.213618489715525730e-06	1.145548620023406800e-05	1.497224429948809284e-05	1.903156803066748345e-05
